City,PM25,NO2,PM10,AQI_PM25,AQI_NO2,AQI_PM10,AQI_MAX,datetimeUtc
Cyprus,5.4,23,21,23,22,20,23,2024-02-21T16:00:00+00:00
Cyprus,9.7,15,15,41,15,14,41,2024-02-21T17:00:00+00:00
Cyprus,11,15,9,46,15,9,46,2024-02-21T18:00:00+00:00
Cyprus,11,10,17,46,10,16,46,2024-02-21T19:00:00+00:00
Cyprus,10,7,10,42,7,10,42,2024-02-21T20:00:00+00:00
Cyprus,8.2,5.1,8.9,35,5,9,35,2024-02-21T21:00:00+00:00
Cyprus,9.7,5.9,12,41,6,12,41,2024-02-21T22:00:00+00:00
Cyprus,14,4,11,56,4,11,56,2024-02-21T23:00:00+00:00
Cyprus,20,5.3,4.4,69,5,5,69,2024-02-22T00:00:00+00:00
Cyprus,16,7,17,60,7,16,60,2024-02-22T01:00:00+00:00
Cyprus,15,7.1,23,58,7,22,58,2024-02-22T02:00:00+00:00
Cyprus,15,20,14,58,19,13,58,2024-02-22T03:00:00+00:00
Cyprus,13,17,9.6,54,17,9,54,2024-02-22T04:00:00+00:00
Cyprus,15,10,13,58,10,13,58,2024-02-22T05:00:00+00:00
Cyprus,19,8.4,16,66,8,15,66,2024-02-22T06:00:00+00:00
Cyprus,11,8,16,46,8,15,46,2024-02-22T07:00:00+00:00
Cyprus,9.6,6.1,15,40,6,14,40,2024-02-22T08:00:00+00:00
Cyprus,12,4.4,12,50,5,12,50,2024-02-22T09:00:00+00:00
Cyprus,10,4.5,13,42,5,13,42,2024-02-22T11:00:00+00:00
Cyprus,8.9,4.6,21,38,5,20,38,2024-02-22T12:00:00+00:00
Cyprus,9.5,4.3,34,40,5,32,40,2024-02-22T13:00:00+00:00
Cyprus,11,4.4,26,46,5,25,46,2024-02-22T14:00:00+00:00
Cyprus,7.9,13,22,33,13,21,33,2024-02-22T15:00:00+00:00
Cyprus,4.2,31,20,18,30,19,30,2024-02-22T16:00:00+00:00
Cyprus,7.6,15,18,32,15,17,32,2024-02-22T17:00:00+00:00
Cyprus,8.6,9.9,20,36,10,19,36,2024-02-22T18:00:00+00:00
Cyprus,9,8.2,24,38,8,23,38,2024-02-22T19:00:00+00:00
Cyprus,13,6.4,15,54,7,14,54,2024-02-22T20:00:00+00:00
Cyprus,8.2,5.1,11,35,5,11,35,2024-02-22T21:00:00+00:00
Cyprus,14,4.8,13,56,5,13,56,2024-02-22T22:00:00+00:00
Cyprus,10,3,12,42,3,12,42,2024-02-22T23:00:00+00:00
Cyprus,9.2,3.7,16,39,4,15,39,2024-02-23T00:00:00+00:00
Cyprus,12,4.7,14,50,5,13,50,2024-02-23T01:00:00+00:00
Cyprus,13,5.7,14,54,6,13,54,2024-02-23T02:00:00+00:00
Cyprus,11,14,12,46,14,12,46,2024-02-23T03:00:00+00:00
Cyprus,12,12,8.2,50,12,8,50,2024-02-23T04:00:00+00:00
Cyprus,8.5,12,11,36,12,11,36,2024-02-23T05:00:00+00:00
Cyprus,15,5.3,14,58,5,13,58,2024-02-23T06:00:00+00:00
Cyprus,11,5,21,46,5,20,46,2024-02-23T07:00:00+00:00
Cyprus,8,5,23,34,5,22,34,2024-02-23T08:00:00+00:00
Cyprus,3.9,4.8,15,17,5,14,17,2024-02-23T09:00:00+00:00
Cyprus,0.69,4.7,27,3,5,25,25,2024-02-23T11:00:00+00:00
Cyprus,0.67,5.2,36,3,5,34,34,2024-02-23T12:00:00+00:00
Cyprus,6,5.9,40,25,6,38,38,2024-02-23T13:00:00+00:00
Cyprus,13,24,24,54,23,23,54,2024-02-23T14:00:00+00:00
Cyprus,10,28,19,42,27,18,42,2024-02-23T15:00:00+00:00
Cyprus,5.5,20,15,23,19,14,23,2024-02-23T16:00:00+00:00
Cyprus,10,12,16,42,12,15,42,2024-02-23T17:00:00+00:00
Cyprus,14,10,12,56,10,12,56,2024-02-23T18:00:00+00:00
Cyprus,7.6,9.1,18,32,9,17,32,2024-02-23T19:00:00+00:00
Cyprus,11,11,13,46,11,13,46,2024-02-23T20:00:00+00:00
Cyprus,8.5,5.7,9.3,36,6,9,36,2024-02-23T21:00:00+00:00
Cyprus,0.87,5.7,4.4,4,6,5,6,2024-02-23T22:00:00+00:00
Cyprus,3.7,3.5,2.2,16,4,3,16,2024-02-23T23:00:00+00:00
Cyprus,10,3.9,3.3,42,4,4,42,2024-02-24T00:00:00+00:00
Cyprus,9.8,6.5,10,41,7,10,41,2024-02-24T01:00:00+00:00
Cyprus,7.7,7.8,17,33,8,16,33,2024-02-24T02:00:00+00:00
Cyprus,1.3,13,14,6,13,13,13,2024-02-24T03:00:00+00:00
Cyprus,3.5,11,9.1,15,11,9,15,2024-02-24T04:00:00+00:00
Cyprus,2.5,13,13,11,13,13,13,2024-02-24T05:00:00+00:00
Cyprus,7.2,6.8,19,30,7,18,30,2024-02-24T06:00:00+00:00
Cyprus,9.3,6.9,13,39,7,13,39,2024-02-24T07:00:00+00:00
Cyprus,2.2,8.6,14,10,9,13,13,2024-02-24T08:00:00+00:00
Cyprus,0.91,8.6,14,4,9,13,13,2024-02-24T09:00:00+00:00
Cyprus,4.6,5.6,23,20,6,22,22,2024-02-24T11:00:00+00:00
Cyprus,7.7,5.6,15,33,6,14,33,2024-02-24T12:00:00+00:00
Cyprus,6.4,5,23,27,5,22,27,2024-02-24T13:00:00+00:00
Cyprus,3.8,4.8,19,16,5,18,18,2024-02-24T14:00:00+00:00
Cyprus,7.4,19,12,31,18,12,31,2024-02-24T15:00:00+00:00
Cyprus,9.8,19,6,41,18,6,41,2024-02-24T16:00:00+00:00
Cyprus,6.2,15,7.3,26,15,7,26,2024-02-24T17:00:00+00:00
Cyprus,7.8,8.4,4,33,8,4,33,2024-02-24T18:00:00+00:00
Cyprus,6.9,8.8,1.8,29,9,2,29,2024-02-24T19:00:00+00:00
Cyprus,14,7.9,9.5,56,8,9,56,2024-02-24T20:00:00+00:00
Cyprus,20,8,13,69,8,13,69,2024-02-24T21:00:00+00:00
Cyprus,17,8.9,4.3,62,9,4,62,2024-02-24T22:00:00+00:00
Cyprus,16,11,4.8,60,11,5,60,2024-02-24T23:00:00+00:00
Cyprus,14,5.1,9.8,56,5,10,56,2024-02-25T00:00:00+00:00
Cyprus,14,5.1,14,56,5,13,56,2024-02-25T01:00:00+00:00
Cyprus,10,6.3,14,42,6,13,42,2024-02-25T02:00:00+00:00
Cyprus,6.6,7.5,9.3,28,8,9,28,2024-02-25T03:00:00+00:00
Cyprus,11,8.2,12,46,8,12,46,2024-02-25T04:00:00+00:00
Cyprus,11,8.3,15,46,8,14,46,2024-02-25T05:00:00+00:00
Cyprus,6.4,4.9,11,27,5,11,27,2024-02-25T06:00:00+00:00
Cyprus,8.4,4.7,14,35,5,13,35,2024-02-25T07:00:00+00:00
Cyprus,8.4,5.1,12,35,5,12,35,2024-02-25T08:00:00+00:00
Cyprus,9.4,7.6,19,40,8,18,40,2024-02-25T09:00:00+00:00
Cyprus,7.7,4.9,25,33,5,24,33,2024-02-25T11:00:00+00:00
Cyprus,6.2,4.4,24,26,5,23,26,2024-02-25T12:00:00+00:00
Cyprus,9,3.4,24,38,4,23,38,2024-02-25T13:00:00+00:00
Cyprus,12,4.7,28,50,5,26,50,2024-02-25T14:00:00+00:00
Cyprus,9.3,20,32,39,19,30,39,2024-02-25T15:00:00+00:00
Cyprus,6.2,24,30,26,23,28,28,2024-02-25T16:00:00+00:00
Cyprus,5.3,13,30,23,13,28,28,2024-02-25T17:00:00+00:00
Cyprus,8,11,33,34,11,31,34,2024-02-25T18:00:00+00:00
Cyprus,11,7.2,33,46,7,31,46,2024-02-25T19:00:00+00:00
Cyprus,7,4.9,27,30,5,25,30,2024-02-25T20:00:00+00:00
Cyprus,9.2,4.8,23,39,5,22,39,2024-02-25T21:00:00+00:00
Cyprus,9.1,5.5,22,38,6,21,38,2024-02-25T22:00:00+00:00
Cyprus,8.3,5.5,20,35,6,19,35,2024-02-25T23:00:00+00:00
Cyprus,7.4,4.6,19,31,5,18,31,2024-02-26T00:00:00+00:00
Cyprus,3.3,5.2,18,14,5,17,17,2024-02-26T01:00:00+00:00
Cyprus,12,9.3,21,50,9,20,50,2024-02-26T02:00:00+00:00
Cyprus,7.3,20,28,31,19,26,31,2024-02-26T03:00:00+00:00
Cyprus,11,18,24,46,17,23,46,2024-02-26T04:00:00+00:00
Cyprus,3.2,5.7,19,14,6,18,18,2024-02-26T05:00:00+00:00
Cyprus,12,4.8,23,50,5,22,50,2024-02-26T06:00:00+00:00
Cyprus,8.8,4.9,32,37,5,30,37,2024-02-26T07:00:00+00:00
Cyprus,5.2,4.2,41,22,4,38,38,2024-02-26T08:00:00+00:00
Cyprus,7.8,4,35,33,4,33,33,2024-02-26T09:00:00+00:00
Cyprus,3.1,4.5,34,13,5,32,32,2024-02-26T10:00:00+00:00
Cyprus,7.4,4.1,32,31,4,30,31,2024-02-26T11:00:00+00:00
Cyprus,8.6,4.8,32,36,5,30,36,2024-02-26T12:00:00+00:00
Cyprus,7.6,6.9,28,32,7,26,32,2024-02-26T13:00:00+00:00
Cyprus,3.6,7.1,20,15,7,19,19,2024-02-26T14:00:00+00:00
Cyprus,1,7.9,28,5,8,26,26,2024-02-26T15:00:00+00:00
Cyprus,0.96,8.3,24,4,8,23,23,2024-02-26T16:00:00+00:00
Cyprus,0.019,9,26,1,9,25,25,2024-02-26T17:00:00+00:00
Cyprus,1.9,11,16,8,11,15,15,2024-02-26T18:00:00+00:00
Cyprus,4.9,9.7,25,21,10,24,24,2024-02-26T19:00:00+00:00
Cyprus,1,9.7,19,5,10,18,18,2024-02-26T20:00:00+00:00
Cyprus,9,9.9,15,38,10,14,38,2024-02-26T21:00:00+00:00
Cyprus,5,10,19,21,10,18,21,2024-02-26T22:00:00+00:00
Cyprus,9,7.8,14,38,8,13,38,2024-02-26T23:00:00+00:00
Cyprus,8,11,17,34,11,16,34,2024-02-27T00:00:00+00:00
Cyprus,4,11,19,17,11,18,18,2024-02-27T01:00:00+00:00
Cyprus,9,10,21,38,10,20,38,2024-02-27T02:00:00+00:00
Cyprus,1,11,16,5,11,15,15,2024-02-27T03:00:00+00:00
Cyprus,4,11,12,17,11,12,17,2024-02-27T04:00:00+00:00
Cyprus,2,9.2,11,9,9,11,11,2024-02-27T05:00:00+00:00
Cyprus,7,6.5,9.7,30,7,9,30,2024-02-27T06:00:00+00:00
Cyprus,3,7.8,13,13,8,13,13,2024-02-27T07:00:00+00:00
Cyprus,8,7.6,17,34,8,16,34,2024-02-27T09:00:00+00:00
Cyprus,2,7,7,9,7,7,9,2024-02-27T11:00:00+00:00
Cyprus,9,8.3,25,38,8,24,38,2024-02-27T12:00:00+00:00
Cyprus,10,9.6,17,42,10,16,42,2024-02-27T13:00:00+00:00
Cyprus,10,15,16,42,15,15,42,2024-02-27T15:00:00+00:00
Cyprus,9,19,22,38,18,21,38,2024-02-27T16:00:00+00:00
Cyprus,8,15,18,34,15,17,34,2024-02-27T17:00:00+00:00
Cyprus,6,9.8,16,25,10,15,25,2024-02-27T18:00:00+00:00
Cyprus,7,11,29,30,11,27,30,2024-02-27T19:00:00+00:00
Cyprus,5,5.1,17,21,5,16,21,2024-02-27T20:00:00+00:00
Cyprus,1,3.6,24,5,4,23,23,2024-02-27T21:00:00+00:00
Cyprus,3,4.8,30,13,5,28,28,2024-02-27T22:00:00+00:00
Cyprus,2,6.3,23,9,6,22,22,2024-02-28T00:00:00+00:00
Cyprus,9,10,29,38,10,27,38,2024-02-28T01:00:00+00:00
Cyprus,6,12,23,25,12,22,25,2024-02-28T02:00:00+00:00
Cyprus,3,11,14,13,11,13,13,2024-02-28T03:00:00+00:00
Cyprus,4,8.8,13,17,9,13,17,2024-02-28T04:00:00+00:00
Cyprus,3,6.9,24,13,7,23,23,2024-02-28T05:00:00+00:00
Cyprus,7,7.3,11,30,7,11,30,2024-02-28T06:00:00+00:00
Cyprus,7,6.9,19,30,7,18,30,2024-02-28T07:00:00+00:00
Cyprus,2,5.6,5,9,6,5,9,2024-02-28T08:00:00+00:00
Cyprus,3,5.1,28,13,5,26,26,2024-02-28T09:00:00+00:00
Cyprus,6,5.5,12,25,6,12,25,2024-02-28T10:00:00+00:00
Cyprus,8,6.1,22,34,6,21,34,2024-02-28T11:00:00+00:00
Cyprus,10,6.7,17,42,7,16,42,2024-02-28T12:00:00+00:00
Cyprus,7,9.8,29,30,10,27,30,2024-02-28T13:00:00+00:00
