City,PM25,NO2,PM10,AQI_PM25,AQI_NO2,AQI_PM10,AQI_MAX,datetimeUtc
Vangsvegen-Disen,6.8,1.8,6,29,2,6,29,2024-02-25T04:00:00+00:00
Vangsvegen-Disen,7.2,0.35,6.8,30,1,7,30,2024-02-25T05:00:00+00:00
Vangsvegen-Disen,9.7,2.3,9.3,41,3,9,41,2024-02-25T06:00:00+00:00
Vangsvegen-Disen,7,2.1,6.8,30,2,7,30,2024-02-25T07:00:00+00:00
Vangsvegen-Disen,9.4,2.7,9.4,40,3,9,40,2024-02-25T08:00:00+00:00
Vangsvegen-Disen,11,6.3,11,46,6,11,46,2024-02-25T09:00:00+00:00
Vangsvegen-Disen,8.6,7.7,9.1,36,8,9,36,2024-02-25T10:00:00+00:00
Vangsvegen-Disen,9.1,11,9.7,38,11,9,38,2024-02-25T12:00:00+00:00
Vangsvegen-Disen,9.5,17,11,40,17,11,40,2024-02-25T13:00:00+00:00
Vangsvegen-Disen,9.7,19,11,41,18,11,41,2024-02-25T14:00:00+00:00
Vangsvegen-Disen,9.7,26,11,41,25,11,41,2024-02-25T15:00:00+00:00
Vangsvegen-Disen,7.4,16,8,31,16,8,31,2024-02-25T16:00:00+00:00
Vangsvegen-Disen,9.1,19,9.7,38,18,9,38,2024-02-25T17:00:00+00:00
Vangsvegen-Disen,13,21,13,54,20,13,54,2024-02-25T18:00:00+00:00
Vangsvegen-Disen,18,33,18,64,32,17,64,2024-02-25T19:00:00+00:00
Vangsvegen-Disen,18,36,18,64,34,17,64,2024-02-25T20:00:00+00:00
Vangsvegen-Disen,15,46,16,58,44,15,58,2024-02-25T21:00:00+00:00
Vangsvegen-Disen,22,37,23,73,35,22,73,2024-02-25T22:00:00+00:00
Vangsvegen-Disen,14,41,15,56,39,14,56,2024-02-25T23:00:00+00:00
Vangsvegen-Disen,15,31,16,58,30,15,58,2024-02-26T00:00:00+00:00
Vangsvegen-Disen,17,17,18,62,17,17,62,2024-02-26T01:00:00+00:00
Vangsvegen-Disen,14,14,14,56,14,13,56,2024-02-26T02:00:00+00:00
Vangsvegen-Disen,13,8.9,13,54,9,13,54,2024-02-26T03:00:00+00:00
Vangsvegen-Disen,16,11,15,60,11,14,60,2024-02-26T04:00:00+00:00
Vangsvegen-Disen,15,15,15,58,15,14,58,2024-02-26T05:00:00+00:00
Vangsvegen-Disen,14,27,14,56,26,13,56,2024-02-26T06:00:00+00:00
Vangsvegen-Disen,12,48,13,50,46,13,50,2024-02-26T07:00:00+00:00
Vangsvegen-Disen,9.3,22,9.8,39,21,10,39,2024-02-26T08:00:00+00:00
Vangsvegen-Disen,10,19,10,42,18,10,42,2024-02-26T09:00:00+00:00
Vangsvegen-Disen,10,14,10,42,14,10,42,2024-02-26T10:00:00+00:00
Vangsvegen-Disen,9.2,21,9.8,39,20,10,39,2024-02-26T11:00:00+00:00
Vangsvegen-Disen,10,13,11,42,13,11,42,2024-02-26T12:00:00+00:00
Vangsvegen-Disen,11,20,12,46,19,12,46,2024-02-26T13:00:00+00:00
Vangsvegen-Disen,12,18,12,50,17,12,50,2024-02-26T14:00:00+00:00
Vangsvegen-Disen,10,26,11,42,25,11,42,2024-02-26T15:00:00+00:00
Vangsvegen-Disen,9.8,32,11,41,31,11,41,2024-02-26T16:00:00+00:00
Vangsvegen-Disen,14,34,15,56,33,14,56,2024-02-26T17:00:00+00:00
Vangsvegen-Disen,16,47,22,60,45,21,60,2024-02-26T18:00:00+00:00
Vangsvegen-Disen,19,69,36,66,68,34,68,2024-02-26T19:00:00+00:00
Vangsvegen-Disen,23,58,34,75,56,32,75,2024-02-26T20:00:00+00:00
Vangsvegen-Disen,18,61,31,64,59,29,64,2024-02-26T21:00:00+00:00
Vangsvegen-Disen,21,51,38,71,49,36,71,2024-02-26T22:00:00+00:00
Vangsvegen-Disen,17,48,29,62,46,27,62,2024-02-26T23:00:00+00:00
Vangsvegen-Disen,20,40,22,69,38,21,69,2024-02-27T00:00:00+00:00
Vangsvegen-Disen,21,35,22,71,34,21,71,2024-02-27T01:00:00+00:00
Vangsvegen-Disen,18,25,18,64,24,17,64,2024-02-27T02:00:00+00:00
Vangsvegen-Disen,12,18,10,50,17,10,50,2024-02-27T03:00:00+00:00
Vangsvegen-Disen,17,15,19,62,15,18,62,2024-02-27T04:00:00+00:00
Vangsvegen-Disen,18,11,19,64,11,18,64,2024-02-27T05:00:00+00:00
Vangsvegen-Disen,16,16,16,60,16,15,60,2024-02-27T06:00:00+00:00
Vangsvegen-Disen,13,49,16,54,47,15,54,2024-02-27T17:00:00+00:00
Vangsvegen-Disen,14,17,15,56,17,14,56,2024-02-27T18:00:00+00:00
Vangsvegen-Disen,9.3,5.2,9.8,39,5,10,39,2024-02-27T19:00:00+00:00
Vangsvegen-Disen,10,3.8,11,42,4,11,42,2024-02-27T20:00:00+00:00
Vangsvegen-Disen,9.1,3,9,38,3,9,38,2024-02-27T21:00:00+00:00
Vangsvegen-Disen,8.6,1.1,8.6,36,2,8,36,2024-02-27T22:00:00+00:00
Vangsvegen-Disen,6.8,1.5,6.3,29,2,6,29,2024-02-27T23:00:00+00:00
Vangsvegen-Disen,6.7,-0.46,6.2,28,1,6,28,2024-02-28T00:00:00+00:00
Vangsvegen-Disen,5.8,-0.84,5.1,25,1,5,25,2024-02-28T01:00:00+00:00
Vangsvegen-Disen,12,1.2,12,50,2,12,50,2024-02-28T02:00:00+00:00
Vangsvegen-Disen,7.8,-0.85,7.2,33,1,7,33,2024-02-28T03:00:00+00:00
Vangsvegen-Disen,12,-1.1,12,50,2,12,50,2024-02-28T04:00:00+00:00
Vangsvegen-Disen,5.2,2.1,4.4,22,2,5,22,2024-02-28T05:00:00+00:00
Vangsvegen-Disen,6.1,10,5.6,26,10,6,26,2024-02-28T06:00:00+00:00
Vangsvegen-Disen,6,25,6.2,25,24,6,25,2024-02-28T07:00:00+00:00
Vangsvegen-Disen,8.6,14,8.6,36,14,8,36,2024-02-28T08:00:00+00:00
Vangsvegen-Disen,9.7,7.1,10,41,7,10,41,2024-02-28T09:00:00+00:00
Vangsvegen-Disen,8.8,9.6,8.9,37,10,9,37,2024-02-28T10:00:00+00:00
Vangsvegen-Disen,9.5,7,9.7,40,7,9,40,2024-02-28T11:00:00+00:00
Vangsvegen-Disen,9,8.2,11,38,8,11,38,2024-02-28T12:00:00+00:00
Vangsvegen-Disen,7.8,9.2,10,33,9,10,33,2024-02-28T13:00:00+00:00
Vangsvegen-Disen,10,17,14,42,17,13,42,2024-02-28T14:00:00+00:00
Vangsvegen-Disen,7.6,21,13,32,20,13,32,2024-02-28T15:00:00+00:00
Vangsvegen-Disen,9.5,29,13,40,28,13,40,2024-02-28T16:00:00+00:00
Vangsvegen-Disen,8.8,41,12,37,39,12,39,2024-02-28T17:00:00+00:00
Vangsvegen-Disen,13,26,16,54,25,15,54,2024-02-28T19:00:00+00:00
Vangsvegen-Disen,14,17,18,56,17,17,56,2024-02-28T20:00:00+00:00
Vangsvegen-Disen,12,13,15,50,13,14,50,2024-02-28T21:00:00+00:00
Vangsvegen-Disen,13,5.9,16,54,6,15,54,2024-02-28T22:00:00+00:00
Vangsvegen-Disen,9.4,5,13,40,5,13,40,2024-02-28T23:00:00+00:00
Vangsvegen-Disen,10,2.1,13,42,2,13,42,2024-02-29T00:00:00+00:00
