City,PM25,NO2,PM10,AQI_PM25,AQI_NO2,AQI_PM10,AQI_MAX,datetimeUtc
dairy rosemount,6,7,7,25,7,7,25,2024-02-21T10:00:00+00:00
dairy rosemount,6,4,7,25,4,7,25,2024-02-21T11:00:00+00:00
dairy rosemount,6,2,7,25,2,7,25,2024-02-21T12:00:00+00:00
dairy rosemount,6,2,7,25,2,7,25,2024-02-21T13:00:00+00:00
dairy rosemount,7,3,7,30,3,7,30,2024-02-21T15:00:00+00:00
dairy rosemount,7,5,7,30,5,7,30,2024-02-21T16:00:00+00:00
dairy rosemount,7,5,6,30,5,6,30,2024-02-21T17:00:00+00:00
dairy rosemount,7,9,6,30,9,6,30,2024-02-21T18:00:00+00:00
dairy rosemount,7,11,6,30,11,6,30,2024-02-21T19:00:00+00:00
dairy rosemount,7,13,6,30,13,6,30,2024-02-21T20:00:00+00:00
dairy rosemount,7,8,6,30,8,6,30,2024-02-21T21:00:00+00:00
dairy rosemount,7,6,6,30,6,6,30,2024-02-21T22:00:00+00:00
dairy rosemount,7,5,6,30,5,6,30,2024-02-21T23:00:00+00:00
dairy rosemount,7,2,6,30,2,6,30,2024-02-22T00:00:00+00:00
dairy rosemount,7,2,7,30,2,7,30,2024-02-22T01:00:00+00:00
dairy rosemount,7,1,6,30,1,6,30,2024-02-22T02:00:00+00:00
dairy rosemount,7,1,7,30,1,7,30,2024-02-22T03:00:00+00:00
dairy rosemount,7,1,7,30,1,7,30,2024-02-22T04:00:00+00:00
dairy rosemount,7,1,6,30,1,6,30,2024-02-22T05:00:00+00:00
dairy rosemount,7,1,6,30,1,6,30,2024-02-22T06:00:00+00:00
dairy rosemount,7,3,7,30,3,7,30,2024-02-22T07:00:00+00:00
dairy rosemount,7,5,7,30,5,7,30,2024-02-22T08:00:00+00:00
dairy rosemount,7,15,7,30,15,7,30,2024-02-22T09:00:00+00:00
dairy rosemount,7,9,7,30,9,7,30,2024-02-22T10:00:00+00:00
dairy rosemount,7,4,7,30,4,7,30,2024-02-22T11:00:00+00:00
dairy rosemount,7,4,7,30,4,7,30,2024-02-22T12:00:00+00:00
dairy rosemount,7,5,7,30,5,7,30,2024-02-22T13:00:00+00:00
dairy rosemount,7,5,8,30,5,8,30,2024-02-22T14:00:00+00:00
dairy rosemount,8,7,8,34,7,8,34,2024-02-22T15:00:00+00:00
dairy rosemount,8,12,8,34,12,8,34,2024-02-22T16:00:00+00:00
dairy rosemount,8,15,9,34,15,9,34,2024-02-22T17:00:00+00:00
dairy rosemount,8,14,9,34,14,9,34,2024-02-22T18:00:00+00:00
dairy rosemount,8,11,9,34,11,9,34,2024-02-22T19:00:00+00:00
dairy rosemount,8,8,9,34,8,9,34,2024-02-22T20:00:00+00:00
dairy rosemount,8,8,9,34,8,9,34,2024-02-22T21:00:00+00:00
dairy rosemount,8,7,10,34,7,10,34,2024-02-22T22:00:00+00:00
dairy rosemount,8,4,9,34,4,9,34,2024-02-22T23:00:00+00:00
dairy rosemount,8,3,9,34,3,9,34,2024-02-23T00:00:00+00:00
dairy rosemount,8,1,9,34,1,9,34,2024-02-23T01:00:00+00:00
dairy rosemount,9,1,9,38,1,9,38,2024-02-23T02:00:00+00:00
dairy rosemount,9,1,9,38,1,9,38,2024-02-23T03:00:00+00:00
dairy rosemount,9,1,9,38,1,9,38,2024-02-23T04:00:00+00:00
dairy rosemount,9,1,9,38,1,9,38,2024-02-23T05:00:00+00:00
dairy rosemount,9,1,9,38,1,9,38,2024-02-23T06:00:00+00:00
dairy rosemount,9,2,9,38,2,9,38,2024-02-23T07:00:00+00:00
dairy rosemount,9,7,10,38,7,10,38,2024-02-23T08:00:00+00:00
dairy rosemount,9,19,9,38,18,9,38,2024-02-23T09:00:00+00:00
dairy rosemount,9,14,9,38,14,9,38,2024-02-23T10:00:00+00:00
dairy rosemount,8,6,9,34,6,9,34,2024-02-23T11:00:00+00:00
dairy rosemount,9,7,10,38,7,10,38,2024-02-23T12:00:00+00:00
dairy rosemount,11,4,12,46,4,12,46,2024-02-23T13:00:00+00:00
dairy rosemount,12,7,13,50,7,13,50,2024-02-23T14:00:00+00:00
dairy rosemount,13,12,14,54,12,13,54,2024-02-23T15:00:00+00:00
dairy rosemount,14,13,15,56,13,14,56,2024-02-23T16:00:00+00:00
dairy rosemount,14,11,15,56,11,14,56,2024-02-23T17:00:00+00:00
dairy rosemount,14,14,16,56,14,15,56,2024-02-23T18:00:00+00:00
dairy rosemount,15,16,16,58,16,15,58,2024-02-23T19:00:00+00:00
dairy rosemount,15,16,16,58,16,15,58,2024-02-23T20:00:00+00:00
dairy rosemount,16,14,17,60,14,16,60,2024-02-23T21:00:00+00:00
dairy rosemount,16,11,17,60,11,16,60,2024-02-23T22:00:00+00:00
dairy rosemount,16,8,17,60,8,16,60,2024-02-23T23:00:00+00:00
dairy rosemount,16,7,18,60,7,17,60,2024-02-24T00:00:00+00:00
dairy rosemount,17,4,18,62,4,17,62,2024-02-24T01:00:00+00:00
dairy rosemount,17,6,19,62,6,18,62,2024-02-24T02:00:00+00:00
dairy rosemount,18,7,19,64,7,18,64,2024-02-24T03:00:00+00:00
dairy rosemount,18,6,20,64,6,19,64,2024-02-24T04:00:00+00:00
dairy rosemount,18,4,20,64,4,19,64,2024-02-24T05:00:00+00:00
dairy rosemount,19,4,21,66,4,20,66,2024-02-24T06:00:00+00:00
dairy rosemount,20,8,22,69,8,21,69,2024-02-24T07:00:00+00:00
dairy rosemount,20,13,21,69,13,20,69,2024-02-24T08:00:00+00:00
dairy rosemount,20,19,22,69,18,21,69,2024-02-24T09:00:00+00:00
dairy rosemount,20,7,22,69,7,21,69,2024-02-24T10:00:00+00:00
dairy rosemount,20,9,22,69,9,21,69,2024-02-24T11:00:00+00:00
dairy rosemount,19,6,21,66,6,20,66,2024-02-24T12:00:00+00:00
dairy rosemount,18,3,19,64,3,18,64,2024-02-24T13:00:00+00:00
dairy rosemount,17,4,18,62,4,17,62,2024-02-24T14:00:00+00:00
dairy rosemount,16,3,17,60,3,16,60,2024-02-24T15:00:00+00:00
dairy rosemount,15,5,17,58,5,16,58,2024-02-24T16:00:00+00:00
dairy rosemount,14,8,16,56,8,15,56,2024-02-24T17:00:00+00:00
dairy rosemount,14,27,16,56,26,15,56,2024-02-24T18:00:00+00:00
dairy rosemount,14,59,15,56,57,14,57,2024-02-24T19:00:00+00:00
dairy rosemount,13,64,15,54,62,14,62,2024-02-24T20:00:00+00:00
dairy rosemount,13,54,14,54,51,13,54,2024-02-24T21:00:00+00:00
dairy rosemount,12,42,14,50,40,13,50,2024-02-24T22:00:00+00:00
dairy rosemount,12,41,14,50,39,13,50,2024-02-24T23:00:00+00:00
dairy rosemount,12,25,14,50,24,13,50,2024-02-25T00:00:00+00:00
dairy rosemount,12,26,13,50,25,13,50,2024-02-25T01:00:00+00:00
dairy rosemount,11,30,13,46,29,13,46,2024-02-25T02:00:00+00:00
dairy rosemount,11,22,13,46,21,13,46,2024-02-25T03:00:00+00:00
dairy rosemount,11,19,12,46,18,12,46,2024-02-25T04:00:00+00:00
dairy rosemount,10,20,12,42,19,12,42,2024-02-25T05:00:00+00:00
dairy rosemount,10,15,12,42,15,12,42,2024-02-25T06:00:00+00:00
dairy rosemount,10,11,12,42,11,12,42,2024-02-25T07:00:00+00:00
dairy rosemount,10,14,12,42,14,12,42,2024-02-25T08:00:00+00:00
dairy rosemount,9,16,12,38,16,12,38,2024-02-25T09:00:00+00:00
dairy rosemount,9,22,12,38,21,12,38,2024-02-25T10:00:00+00:00
dairy rosemount,9,21,12,38,20,12,38,2024-02-25T11:00:00+00:00
dairy rosemount,9,20,12,38,19,12,38,2024-02-25T12:00:00+00:00
dairy rosemount,8,20,11,34,19,11,34,2024-02-25T13:00:00+00:00
dairy rosemount,9,8,12,38,8,12,38,2024-02-25T14:00:00+00:00
dairy rosemount,8,7,12,34,7,12,34,2024-02-25T15:00:00+00:00
dairy rosemount,9,9,12,38,9,12,38,2024-02-25T16:00:00+00:00
dairy rosemount,8,11,12,34,11,12,34,2024-02-25T17:00:00+00:00
dairy rosemount,8,8,11,34,8,11,34,2024-02-25T18:00:00+00:00
dairy rosemount,8,15,11,34,15,11,34,2024-02-25T19:00:00+00:00
dairy rosemount,8,20,11,34,19,11,34,2024-02-25T20:00:00+00:00
dairy rosemount,8,14,11,34,14,11,34,2024-02-25T21:00:00+00:00
dairy rosemount,8,10,11,34,10,11,34,2024-02-25T22:00:00+00:00
dairy rosemount,8,8,11,34,8,11,34,2024-02-25T23:00:00+00:00
dairy rosemount,8,8,11,34,8,11,34,2024-02-26T00:00:00+00:00
dairy rosemount,8,7,11,34,7,11,34,2024-02-26T01:00:00+00:00
dairy rosemount,8,2,12,34,2,12,34,2024-02-26T02:00:00+00:00
dairy rosemount,8,2,13,34,2,13,34,2024-02-26T03:00:00+00:00
dairy rosemount,9,1,13,38,1,13,38,2024-02-26T04:00:00+00:00
dairy rosemount,9,1,14,38,1,13,38,2024-02-26T05:00:00+00:00
dairy rosemount,9,2,14,38,2,13,38,2024-02-26T06:00:00+00:00
dairy rosemount,10,2,14,42,2,13,42,2024-02-26T07:00:00+00:00
dairy rosemount,10,5,15,42,5,14,42,2024-02-26T08:00:00+00:00
dairy rosemount,10,9,16,42,9,15,42,2024-02-26T09:00:00+00:00
dairy rosemount,11,12,17,46,12,16,46,2024-02-26T10:00:00+00:00
dairy rosemount,11,7,17,46,7,16,46,2024-02-26T11:00:00+00:00
dairy rosemount,11,7,18,46,7,17,46,2024-02-26T12:00:00+00:00
dairy rosemount,11,6,19,46,6,18,46,2024-02-26T13:00:00+00:00
dairy rosemount,11,5,20,46,5,19,46,2024-02-26T14:00:00+00:00
dairy rosemount,12,4,21,50,4,20,50,2024-02-26T15:00:00+00:00
dairy rosemount,12,5,22,50,5,21,50,2024-02-26T16:00:00+00:00
dairy rosemount,12,6,23,50,6,22,50,2024-02-26T17:00:00+00:00
dairy rosemount,12,21,23,50,20,22,50,2024-02-26T18:00:00+00:00
dairy rosemount,13,20,24,54,19,23,54,2024-02-26T19:00:00+00:00
dairy rosemount,13,26,25,54,25,24,54,2024-02-26T20:00:00+00:00
dairy rosemount,13,23,25,54,22,24,54,2024-02-26T21:00:00+00:00
dairy rosemount,13,14,26,54,14,25,54,2024-02-26T22:00:00+00:00
dairy rosemount,13,8,27,54,8,25,54,2024-02-26T23:00:00+00:00
dairy rosemount,13,4,26,54,4,25,54,2024-02-27T00:00:00+00:00
dairy rosemount,13,2,25,54,2,24,54,2024-02-27T01:00:00+00:00
dairy rosemount,13,2,25,54,2,24,54,2024-02-27T02:00:00+00:00
dairy rosemount,13,1,25,54,1,24,54,2024-02-27T03:00:00+00:00
dairy rosemount,13,1,26,54,1,25,54,2024-02-27T04:00:00+00:00
dairy rosemount,13,1,26,54,1,25,54,2024-02-27T05:00:00+00:00
dairy rosemount,13,1,27,54,1,25,54,2024-02-27T06:00:00+00:00
dairy rosemount,13,5,27,54,5,25,54,2024-02-27T09:00:00+00:00
dairy rosemount,13,7,27,54,7,25,54,2024-02-27T10:00:00+00:00
